chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr6	1570001	1610000	chr6	1570001	2760000	1190000	40000	87.10241596638656	99.0%	0.004	47.2136015085865
chr5	172690001	172730000	chr5	172690001	173335000	645000	40000	202.5406976744186	98.0%	0.003	45.54542101411639
chr15	66930001	66965000	chr15	66930001	67485000	555000	35000	223.16216216216216	99.0%	0.004	45.44988579234549
chr15	38690001	38730000	chr15	38690001	39780000	1090000	40000	82.09977064220183	97.0%	0.006	44.455894301314245
chr21	42095001	42135000	chr21	41780001	42135000	355000	40000	291.0035211267606	99.0%	0.01	44.34065138915795
chr15	61815001	61855000	chr15	60505001	61855000	1350000	40000	56.5462962962963	97.0%	0.0125	44.23311199215848
chr14	89020001	89060000	chr14	89020001	89970000	950000	40000	90.95394736842105	98.0%	0.009	43.65023759926601
chr14	72495001	72530000	chr14	72495001	73170000	675000	35000	154.21904761904761	98.0%	0.012	43.556785728688325
chr22	40000001	40045000	chr22	39440001	40045000	605000	45000	173.5821854912764	98.0%	0.019	43.16149266487533
chr22	32510001	32545000	chr22	32510001	33050000	540000	35000	199.93386243386243	97.0%	0.008	43.07587423022406
chr5	17180001	17215000	chr5	16450001	17215000	765000	35000	108.26610644257703	99.0%	0.006	42.71403838278888
chrX	1645001	1690000	chrX	1645001	2615000	970000	45000	62.18213783403657	98.0%	0.032	40.58781239638507
chr10	78030001	78075000	chr10	78030001	79295000	1265000	45000	86.74659639877031	97.0%	0.004	39.02079082052942
chr10	77150001	77195000	chr10	77150001	77760000	610000	45000	156.39981785063753	98.0%	0.003	38.876327081120046
chr14	51270001	51310000	chr14	51270001	51785000	515000	40000	161.29733009708738	98.0%	0.005	38.76992952031618
chr1	19635001	19670000	chr1	19100001	19670000	570000	35000	178.35213032581456	99.0%	0.0045000000000000005	37.727729537073365
chr1	245135001	245175000	chr1	245135001	246490000	1355000	40000	66.79012915129151	98.0%	0.007	37.57356963487408
chr2	174315001	174355000	chr2	173365001	174355000	990000	40000	82.04482323232324	98.0%	0.005	37.55377054702421
chr8	98155001	98190000	chr8	98155001	98565000	410000	35000	252.22299651567943	99.0%	0.003	36.99003285886568
chr6	44055001	44100000	chr6	43610001	44100000	490000	45000	283.49433106575964	99.0%	0.009999999999999998	36.83581098622138
chr21	45955001	45990000	chr21	45955001	46350000	395000	35000	230.46835443037975	99.0%	0.009	36.72421850386211
chr8	96315001	96360000	chr8	96315001	97460000	1145000	45000	89.15477923338184	97.0%	0.005	36.402184708102524
chr19	37885001	37915000	chr19	37885001	38355000	470000	30000	187.96985815602838	98.0%	0.0045000000000000005	34.68631098584761
chr5	139245001	139280000	chr5	138580001	139280000	700000	35000	127.14183673469388	99.0%	0.006500000000000001	34.58446170621032
chr13	30090001	30135000	chr13	29720001	30135000	415000	45000	228.2235609103079	98.0%	0.011	34.53479313928394
chr12	94085001	94120000	chr12	93400001	94120000	720000	35000	133.08630952380952	99.0%	0.008	34.30373090884758
chr5	54205001	54245000	chr5	53100001	54245000	1145000	40000	58.887008733624455	97.0%	0.007	34.12626409473463
chr21	26840001	26870000	chr21	26840001	28350000	1510000	30000	39.21633554083885	97.0%	0.017	33.87679754758851
chr6	75195001	75235000	chr6	73660001	75235000	1575000	40000	46.89126984126984	97.0%	0.005	33.87486280038066
chr8	133175001	133220000	chr8	132830001	133220000	390000	45000	314.451566951567	99.0%	0.012	33.70160741352941
chr13	97100001	97145000	chr13	97100001	97435000	335000	45000	257.10281923714757	98.0%	0.01	33.404843945386695
chrX	149940001	149975000	chrX	149940001	150755000	815000	35000	41.07449605609115	97.0%	0.026	33.077431404770245
chr22	45980001	46015000	chr22	45980001	46355000	375000	35000	327.3219047619048	99.0%	0.006	33.05811808123374
chr1	178525001	178560000	chr1	178525001	179100000	575000	35000	172.6695652173913	99.0%	0.003	32.88999195580022
chr2	37385001	37430000	chr2	37385001	37915000	530000	45000	156.57337526205453	99.0%	0.006	32.872767548053694
chr13	29700001	29735000	chr13	29360001	29735000	375000	35000	280.88	99.0%	0.01	32.50876575017131
chr2	120660001	120700000	chr2	120120001	120700000	580000	40000	194.75646551724137	98.0%	0.009	32.36171265573113
chr8	22890001	22935000	chr8	22560001	22935000	375000	45000	326.93481481481484	99.0%	0.012	32.24266847309614
chr20	50180001	50205000	chr20	50180001	50490000	310000	25000	350.8806451612903	99.0%	0.006	32.16114859706934
chrX	23880001	23915000	chrX	23660001	23915000	255000	35000	128.0252100840336	99.0%	0.027	32.024624263949214
chr16	11235001	11270000	chr16	10955001	11270000	315000	35000	346.734693877551	99.0%	0.013	32.02039232127704
chr11	78630001	78670000	chr11	78630001	79510000	880000	40000	114.51633522727273	98.0%	0.005	31.484213526841263
chr17	41640001	41685000	chr17	40550001	41685000	1135000	45000	99.05139500734214	97.0%	0.011	30.89583747537761
chr14	28745001	28780000	chr14	28745001	30335000	1590000	35000	36.9366576819407	98.0%	0.011	30.72355779611592
chr7	142770001	142815000	chr7	142345001	142815000	470000	45000	224.451536643026	99.0%	0.006	30.620174415679493
chr9	116545001	116590000	chr9	115655001	116590000	935000	45000	94.86749851455733	97.0%	0.008	30.618800724387874
chr9	125395001	125440000	chr9	125395001	126350000	955000	45000	121.08609656777195	98.0%	0.006	30.48920148102957
chr18	22550001	22575000	chr18	21900001	22575000	675000	25000	96.51407407407407	99.0%	0.006	30.466481013521094
chr12	124750001	124790000	chr12	124025001	124790000	765000	40000	168.68954248366012	98.0%	0.009	30.319840146893775
chr9	98290001	98335000	chr9	98290001	98800000	510000	45000	213.0359477124183	98.0%	0.004	30.29606783895867
chr9	88980001	89015000	chr9	88575001	89015000	440000	35000	217.00811688311688	99.0%	0.0075	30.288781534872648
chr9	121975001	122020000	chr9	121590001	122020000	430000	45000	220.57622739018086	98.0%	0.014499999999999999	30.189522940900236
chr1	227420001	227465000	chr1	226620001	227465000	845000	45000	111.9861932938856	98.0%	0.005	29.991601759518037
chr4	17310001	17355000	chr4	16440001	17355000	915000	45000	86.23132969034609	99.0%	0.007	29.66282941096511
chr4	110610001	110650000	chr4	110610001	111685000	1075000	40000	89.30872093023255	97.0%	0.006	29.515045577345532
chr2	207460001	207490000	chr2	206790001	207490000	700000	30000	119.3702380952381	99.0%	0.006	29.514867916183988
chr1	181135001	181175000	chr1	180885001	181175000	290000	40000	384.01293103448273	99.0%	0.006	29.423572560163862
chr1	54465001	54510000	chr1	54060001	54510000	450000	45000	251.57160493827163	99.0%	0.004	29.34380673358557
chr15	40030001	40065000	chr15	40030001	40350000	320000	35000	332.27455357142856	99.0%	0.006	29.33142486368285
chr22	45965001	45995000	chr22	45565001	45995000	430000	30000	281.90310077519376	99.0%	0.0195	29.29771547435509
chr2	199955001	200000000	chr2	199955001	200745000	790000	45000	101.91983122362869	97.0%	0.004	29.294488444387476
chr14	56465001	56495000	chr14	55560001	56495000	935000	30000	63.64884135472371	98.0%	0.016	29.173406446161216
chr1	222435001	222475000	chr1	221425001	222475000	1050000	40000	83.29464285714286	98.0%	0.008	29.00205627886545
chr4	13635001	13670000	chr4	13635001	14890000	1255000	35000	53.63175867956745	98.0%	0.007	28.94892736376441
chr2	225655001	225690000	chr2	225655001	227045000	1390000	35000	40.852004110996916	99.0%	0.007	28.638823172249428
chr1	7625001	7665000	chr1	6885001	7665000	780000	40000	157.86057692307693	99.0%	0.01	28.45133319853203
chr13	28305001	28350000	chr13	28305001	28665000	360000	45000	245.73302469135803	99.0%	0.0095	28.424388237972863
chrX	110830001	110875000	chrX	110430001	110875000	445000	45000	77.96504369538077	97.0%	0.064	28.243515516120645
chr1	211115001	211160000	chr1	210360001	211160000	800000	45000	80.79861111111111	98.0%	0.01	28.219388232128203
chr15	31470001	31505000	chr15	31125001	31505000	380000	35000	254.1578947368421	99.0%	0.0125	28.179762353759184
chr16	48610001	48640000	chr16	48160001	48640000	480000	30000	166.12673611111111	99.0%	0.0135	27.833348649883828
chr6	158210001	158240000	chr6	158210001	158705000	495000	30000	140.76430976430976	99.0%	0.005	27.805536472463647
chrX	8950001	8995000	chrX	8950001	9730000	780000	45000	43.28490028490028	97.0%	0.029	27.616322772884658
chr7	22540001	22575000	chr7	22540001	23265000	725000	35000	137.2394088669951	99.0%	0.003	27.47998134747105
chr2	149580001	149620000	chr2	149580001	150625000	1045000	40000	58.745215311004785	98.0%	0.006	27.409608003858175
chr2	133860001	133905000	chr2	133860001	134550000	690000	45000	126.09500805152977	98.0%	0.004	27.131809570758495
chrX	110385001	110430000	chrX	109895001	110430000	535000	45000	93.00934579439253	99.0%	0.041	27.125649018476068
chr13	35135001	35175000	chr13	33720001	35175000	1455000	40000	26.174398625429554	97.0%	0.017	27.051973656800996
chr16	66255001	66285000	chr16	64955001	66285000	1330000	30000	76.36340852130326	98.0%	0.009	27.046534183090543
chrX	18380001	18425000	chrX	18380001	19075000	695000	45000	50.908872901678656	98.0%	0.038	26.943734274708724
chr5	58445001	58480000	chr5	57635001	58480000	845000	35000	72.84602224123182	99.0%	0.01	26.502679924969414
chr20	48605001	48635000	chr20	47655001	48635000	980000	30000	106.71853741496598	99.0%	0.027	26.438367263036106
chr15	32640001	32675000	chr15	32640001	33140000	500000	35000	167.71	99.0%	0.0075	26.2286838281175
chr1	43210001	43245000	chr1	43210001	43780000	570000	35000	202.1390977443609	99.0%	0.005	26.194129838140494
chr21	36410001	36440000	chr21	36410001	36765000	355000	30000	245.61267605633805	99.0%	0.013	26.08129011439729
chr19	30655001	30700000	chr19	30655001	32345000	1690000	45000	50.0138067061144	97.0%	0.019	25.979408823190386
chr14	75960001	76000000	chr14	75645001	76000000	355000	40000	271.98943661971833	99.0%	0.013	25.932811110792784
chr15	67815001	67855000	chr15	66985001	67855000	870000	40000	110.78232758620689	98.0%	0.0085	25.864249043901708
chr1	16605001	16650000	chr1	16605001	17495000	890000	45000	272.8214285714286	98.0%	0.004	25.3745183381475
chr9	124115001	124155000	chr9	124115001	124400000	285000	40000	294.0328947368421	99.0%	0.008	25.354872948056826
chr11	36245001	36280000	chr11	35400001	36280000	880000	35000	134.76298701298703	99.0%	0.0095	25.211564542158325
chrX	150755001	150795000	chrX	150755001	151095000	340000	40000	141.0625	99.0%	0.036000000000000004	25.167008978826903
chr22	39530001	39575000	chr22	39530001	40030000	500000	45000	209.8711111111111	97.0%	0.0195	25.124610110933936
chr12	76010001	76050000	chr12	75480001	76050000	570000	40000	132.56469298245614	98.0%	0.01	25.10456801865899
chr14	35390001	35430000	chr14	35115001	35430000	315000	40000	266.7083333333333	99.0%	0.016	25.08139368046466
chr7	55235001	55280000	chr7	54750001	55280000	530000	45000	199.80083857442347	98.0%	0.022	25.017884319700887
chr15	97890001	97920000	chr15	97890001	98300000	410000	30000	188.4979674796748	99.0%	0.0125	25.011674252354958
chr6	52395001	52435000	chr6	52395001	52675000	280000	40000	247.65401785714286	99.0%	0.005	24.86225137701418
chr21	41595001	41630000	chr21	41595001	41885000	290000	35000	316.39655172413796	99.0%	0.0215	24.715107710862576
chr18	58755001	58795000	chr18	58755001	59320000	565000	40000	177.20022123893804	98.0%	0.01	24.645321817150684
chr10	44845001	44885000	chr10	43785001	44885000	1100000	40000	106.34545454545454	97.0%	0.007	24.630001869908178
chr9	121530001	121570000	chr9	121530001	122010000	480000	40000	228.28255208333334	99.0%	0.009	24.58925569733304
chr12	116585001	116620000	chr12	115970001	116620000	650000	35000	156.91648351648354	99.0%	0.0055	24.534491022418408
chr21	36010001	36045000	chr21	34615001	36045000	1430000	35000	57.68631368631368	98.0%	0.026	24.43319607469019
chr22	26635001	26680000	chr22	26355001	26680000	325000	45000	296.5982905982906	97.0%	0.015	24.258431240729447
chr12	52125001	52170000	chr12	52125001	52885000	760000	45000	179.07748538011697	97.0%	0.006	24.164619476682166
chr13	45035001	45065000	chr13	45035001	45410000	375000	30000	217.18444444444444	98.0%	0.019	24.16273937308889
chr13	106510001	106545000	chr13	105505001	106545000	1040000	35000	63.333791208791204	97.0%	0.012	24.15690765393753
chr11	128155001	128195000	chr11	128155001	128900000	745000	40000	106.05536912751678	98.0%	0.009	24.12445879482024
chr12	106120001	106155000	chr12	105415001	106155000	740000	35000	144.9527027027027	99.0%	0.0095	24.062318361491762
chr14	69080001	69125000	chr14	68840001	69125000	285000	45000	258.51072124756337	99.0%	0.028	23.7219118861713
chr17	5580001	5615000	chr17	5580001	6430000	850000	35000	108.98655462184874	98.0%	0.015	23.70969082436348
chr7	22095001	22140000	chr7	22095001	22490000	395000	45000	235.0942334739803	99.0%	0.007	23.708865718290994
chr10	72350001	72385000	chr10	72350001	73110000	760000	35000	121.40695488721805	99.0%	0.005	23.64218363113954
chr20	44070001	44115000	chr20	43440001	44115000	675000	45000	156.0641975308642	97.0%	0.007	23.62738704688627
chr15	101245001	101280000	chr15	100910001	101280000	370000	35000	256.4034749034749	99.0%	0.015	23.586595778927958
chr11	19550001	19585000	chr11	19550001	19950000	400000	35000	268.66785714285714	99.0%	0.005	23.52144343718039
chr7	139980001	140025000	chr7	139490001	140025000	535000	45000	208.64070612668743	99.0%	0.032	23.465300755850514
chr9	90900001	90935000	chr9	90900001	91740000	840000	35000	125.96938775510205	99.0%	0.0095	23.371437249699092
chr11	121645001	121680000	chr11	121645001	122220000	575000	35000	177.90434782608696	99.0%	0.007	23.227429953986565
chr12	105405001	105440000	chr12	105405001	106225000	820000	35000	114.94076655052265	99.0%	0.0085	23.225542188581162
chr3	61550001	61585000	chr3	61550001	62195000	645000	35000	129.74086378737542	99.0%	0.007	23.1899996263915
chr17	62690001	62725000	chr17	62690001	63425000	735000	35000	148.04373177842564	98.0%	0.006	23.150205588445484
chr9	134435001	134470000	chr9	134435001	134960000	525000	35000	223.11156462585035	99.0%	0.006	23.092647506933588
chr4	169470001	169505000	chr4	168920001	169505000	585000	35000	81.69352869352869	99.0%	0.015	23.083508884568587
chrX	19870001	19905000	chrX	19535001	19905000	370000	35000	110.51544401544402	99.0%	0.0565	23.082329475076794
chr22	27390001	27430000	chr22	27390001	27820000	430000	40000	219.6831395348837	98.0%	0.0155	23.066407366049756
chr11	27690001	27730000	chr11	27690001	28695000	1005000	40000	72.81218905472637	98.0%	0.006	23.01716135389957
chr2	66570001	66605000	chr2	66570001	67330000	760000	35000	90.66635338345864	99.0%	0.006	22.77931405169762
chr15	74360001	74390000	chr15	74360001	74840000	480000	30000	273.8229166666667	98.0%	0.008	22.75414788806475
chr9	98835001	98875000	chr9	98835001	99185000	350000	40000	292.375	99.0%	0.012	22.742761507579864
chr5	159430001	159465000	chr5	159430001	160005000	575000	35000	170.97391304347826	99.0%	0.018	22.52231518273359
chr14	54550001	54585000	chr14	54550001	54815000	265000	35000	277.47708894878707	99.0%	0.008	22.507520426283104
chr11	128020001	128060000	chr11	128020001	128965000	945000	40000	81.80753968253968	97.0%	0.006	22.49427764064549
chr9	115575001	115615000	chr9	115575001	116500000	925000	40000	75.09391891891892	97.0%	0.008	22.486896615673732
chr5	133100001	133130000	chr5	133100001	134000000	900000	30000	119.9824074074074	99.0%	0.007	22.45508512305625
chr3	105350001	105380000	chr3	104515001	105380000	865000	30000	64.59441233140656	99.0%	0.008	22.40905049486508
chr4	15225001	15265000	chr4	15225001	15490000	265000	40000	247.51415094339623	99.0%	0.009	22.328745671768115
chr10	120930001	120965000	chr10	120930001	122305000	1375000	35000	57.40363636363636	97.0%	0.021	22.30614473422531
chr11	34905001	34945000	chr11	34905001	35420000	515000	40000	131.0242718446602	98.0%	0.006	22.297668319421632
chr9	87310001	87345000	chr9	86405001	87345000	940000	35000	82.76215805471125	99.0%	0.0215	22.28279409228594
chr7	47070001	47105000	chr7	46345001	47105000	760000	35000	104.44924812030077	98.0%	0.0115	22.258916541733083
chr6	100100001	100135000	chr6	100100001	100720000	620000	35000	114.48502304147465	98.0%	0.009000000000000001	22.182907707572934
chrX	65565001	65605000	chrX	65565001	66215000	650000	40000	76.40192307692308	97.0%	0.033	21.93419387581634
chr16	10940001	10980000	chr16	10940001	11745000	805000	40000	134.24068322981367	98.0%	0.005	21.880081409978807
chr21	36905001	36945000	chr21	36495001	36945000	450000	40000	159.47222222222223	98.0%	0.018	21.86370081535486
chr9	21770001	21815000	chr9	21320001	21815000	495000	45000	146.40965207631874	98.0%	0.013	21.748185982667884
chr3	169650001	169680000	chr3	168790001	169680000	890000	30000	84.06460674157303	98.0%	0.0075	21.652948961025007
chr5	40670001	40700000	chr5	39935001	40700000	765000	30000	83.91394335511983	98.0%	0.008	21.558060564577527
chr18	59980001	60015000	chr18	59980001	60505000	525000	35000	134.79455782312925	99.0%	0.009	21.282917162145935
chr13	39595001	39625000	chr13	39020001	39625000	605000	30000	102.46143250688705	97.0%	0.014	21.2376697063313
chr3	188935001	188975000	chr3	187905001	188975000	1070000	40000	74.35221962616822	98.0%	0.008	21.20368801048342
chr2	121055001	121100000	chr2	120165001	121100000	935000	45000	143.16161616161617	97.0%	0.012	21.201241950826507
chr20	46740001	46785000	chr20	46740001	47195000	455000	45000	221.53968253968253	99.0%	0.009	21.186834593315773
chr5	153950001	153985000	chr5	153380001	153985000	605000	35000	153.56434474616293	99.0%	0.01	21.104706613294375
chr2	226785001	226815000	chr2	225715001	226815000	1100000	30000	69.77878787878788	98.0%	0.009	21.06183099409301
chr16	54920001	54965000	chr16	53690001	54965000	1275000	45000	62.3917211328976	97.0%	0.01	20.98492083567842
chr18	58745001	58780000	chr18	58295001	58780000	485000	35000	185.08247422680412	99.0%	0.009	20.96876686268721
chr18	49840001	49875000	chr18	49490001	49875000	385000	35000	275.5547309833024	99.0%	0.017	20.938514009693183
chr11	44880001	44925000	chr11	44575001	44925000	350000	45000	384.76984126984127	99.0%	0.0115	20.825466911149995
chr3	194665001	194705000	chr3	194665001	195270000	605000	40000	168.65702479338842	99.0%	0.013	20.748838235380912
chr15	69465001	69495000	chr15	69465001	70490000	1025000	30000	94.83495934959349	97.0%	0.023	20.541067858819652
chr17	72100001	72135000	chr17	71065001	72135000	1070000	35000	75.86181575433912	97.0%	0.010499999999999999	20.48731487990584
chr3	45010001	45055000	chr3	45010001	45860000	850000	45000	137.4019607843137	98.0%	0.005	20.46399948747937
chr15	47180001	47215000	chr15	47180001	48100000	920000	35000	48.00232919254658	98.0%	0.0155	20.357274959948914
chr15	68540001	68585000	chr15	68540001	68935000	395000	45000	290.59493670886076	98.0%	0.008	20.295330016258998
chr9	114890001	114930000	chr9	114655001	114930000	275000	40000	323.1272727272727	99.0%	0.013	20.275817005922626
chr21	29070001	29110000	chr21	29070001	29600000	530000	40000	127.2629716981132	98.0%	0.016	20.271799247076608
chr15	99050001	99095000	chr15	98515001	99095000	580000	45000	156.19061302681993	98.0%	0.0115	20.261493370795378
chr7	130000001	130030000	chr7	129595001	130030000	435000	30000	184.77394636015325	99.0%	0.011	20.244172726168955
chr2	8670001	8715000	chr2	7580001	8715000	1135000	45000	81.24522760646109	98.0%	0.007	20.059658578888744
chr2	221560001	221595000	chr2	220505001	221595000	1090000	35000	58.05701179554391	97.0%	0.008	19.987507900575874
chr6	45910001	45950000	chr6	44505001	45950000	1445000	40000	69.409169550173	98.0%	0.013	19.986640602391073
chr16	14285001	14315000	chr16	14285001	14635000	350000	30000	267.6642857142857	99.0%	0.0075	19.950678844507163
chr2	69285001	69325000	chr2	68940001	69325000	385000	40000	242.38311688311688	99.0%	0.011	19.920857875306872
chr3	195235001	195280000	chr3	194615001	195280000	665000	45000	143.5129490392648	97.0%	0.012	19.8598235745666
chr14	99500001	99540000	chr14	99500001	99760000	260000	40000	436.03846153846155	99.0%	0.0135	19.85126616122573
chr7	131935001	131970000	chr7	131935001	132320000	385000	35000	238.17439703153988	99.0%	0.009	19.845524331103853
chr11	10715001	10755000	chr11	10295001	10755000	460000	40000	219.23233695652175	99.0%	0.013	19.811777650497802
chr21	36120001	36165000	chr21	36120001	36425000	305000	45000	227.0255009107468	97.0%	0.013	19.76693890499952
chr2	98370001	98405000	chr2	97700001	98405000	705000	35000	149.64133738601822	99.0%	0.016	19.75254682555521
chr1	225460001	225495000	chr1	225460001	225990000	530000	35000	205.85309973045824	99.0%	0.0295	19.751974615795824
chr9	129595001	129640000	chr9	129035001	129640000	605000	45000	195.29660238751148	98.0%	0.028	19.704607774427373
chr3	193760001	193800000	chr3	193760001	194400000	640000	40000	155.2041015625	97.0%	0.0125	19.661578897431134
chr17	45370001	45405000	chr17	45215001	45405000	190000	35000	603.9436090225564	99.0%	0.002	19.612718710867163
chr22	19720001	19760000	chr22	19720001	19965000	245000	40000	456.2244897959184	99.0%	0.007	19.604672457703856
chrX	152935001	152975000	chrX	152935001	153760000	825000	40000	63.2962962962963	98.0%	0.075	19.58249349581316
chr13	49280001	49325000	chr13	49280001	49640000	360000	45000	222.59259259259258	98.0%	0.0115	19.561931341465133
chr2	176075001	176110000	chr2	175155001	176110000	955000	35000	104.65519820493641	99.0%	0.024	19.56172344580516
chr6	17080001	17115000	chr6	16280001	17115000	835000	35000	90.0470487596236	99.0%	0.011	19.52542665273966
chr2	30680001	30720000	chr2	30155001	30720000	565000	40000	178.31858407079645	99.0%	0.092	19.522382473521777
chr14	85515001	85545000	chr14	84585001	85545000	960000	30000	61.705729166666664	98.0%	0.011	19.511390697497806
chr3	16235001	16270000	chr3	15595001	16270000	675000	35000	151.45291005291006	99.0%	0.01	19.49680988585666
chr16	51745001	51785000	chr16	50810001	51785000	975000	40000	63.17179487179487	97.0%	0.014	19.49143261958336
chr11	58495001	58535000	chr11	57640001	58535000	895000	40000	69.93016759776536	97.0%	0.015	19.47085575507025
chr2	152165001	152200000	chr2	152165001	152745000	580000	35000	106.07758620689654	97.0%	0.012	19.34361493381132
chr22	36105001	36145000	chr22	35575001	36145000	570000	40000	160.66447368421052	97.0%	0.023	19.323116076861805
chr14	64285001	64320000	chr14	63785001	64320000	535000	35000	116.46461949265688	99.0%	0.02	19.294557797208228
chr16	47125001	47165000	chr16	47125001	48170000	1045000	40000	53.401315789473685	98.0%	0.014	19.2665901144542
chr10	100860001	100895000	chr10	100425001	100895000	470000	35000	278.93009118541033	99.0%	0.012	19.21644782711638
chr6	10400001	10445000	chr6	8940001	10445000	1505000	45000	57.32262827611665	98.0%	0.007	19.156062385252568
chr1	223120001	223160000	chr1	223120001	223690000	570000	40000	196.39642857142857	99.0%	0.009	19.14923950980877
chr15	69720001	69765000	chr15	69720001	70105000	385000	45000	257.7864357864358	99.0%	0.012	19.137239334058467
chr7	128195001	128230000	chr7	127485001	128230000	745000	35000	155.3288590604027	99.0%	0.014	19.125044847023293
chr1	199665001	199705000	chr1	199665001	200490000	825000	40000	69.76287878787879	97.0%	0.008	19.090043167316953
chr1	10495001	10540000	chr1	10495001	10960000	465000	45000	202.07646356033453	99.0%	0.006	19.021875600629798
chr22	18055001	18090000	chr22	17815001	18090000	275000	35000	334.85194805194806	99.0%	0.013	18.981508625286732
chr1	200485001	200530000	chr1	199910001	200530000	620000	45000	128.671146953405	99.0%	0.008	18.975124078886065
chrX	39720001	39765000	chrX	39720001	40100000	380000	45000	139.26023391812865	99.0%	0.0315	18.905087725810642
chr9	115505001	115540000	chr9	115005001	115540000	535000	35000	109.54339118825101	99.0%	0.023	18.888105145430675
chr14	51765001	51795000	chr14	51140001	51795000	655000	30000	92.30916030534353	99.0%	0.027	18.868540916812673
chr14	101615001	101645000	chr14	100515001	101645000	1130000	30000	73.43879056047197	97.0%	0.017	18.83640705304483
chr9	109880001	109925000	chr9	109880001	110260000	380000	45000	219.28070175438597	98.0%	0.007	18.80604848329896
chr22	40630001	40665000	chr22	40365001	40665000	300000	35000	260.0571428571429	98.0%	0.013000000000000001	18.793349512456597
chr18	48450001	48495000	chr18	48450001	48790000	340000	45000	271.9313725490196	99.0%	0.0085	18.76820347126758
chr2	222955001	222995000	chr2	222955001	223760000	805000	40000	106.12655279503106	99.0%	0.006	18.702611080754103
chr10	113370001	113405000	chr10	112445001	113405000	960000	35000	103.03422619047619	98.0%	0.012	18.600729302515337
chr9	16185001	16215000	chr9	16185001	16730000	545000	30000	157.28440366972475	99.0%	0.011	18.562653509735803
chr5	135310001	135355000	chr5	134900001	135355000	455000	45000	271.4761904761905	99.0%	0.008	18.546075514551262
chr13	24205001	24250000	chr13	23900001	24250000	350000	45000	231.55238095238096	99.0%	0.013999999999999999	18.50394374628405
chr9	19915001	19950000	chr9	19915001	21150000	1235000	35000	53.39676113360324	97.0%	0.011	18.482055956120004
chr14	102300001	102335000	chr14	101960001	102335000	375000	35000	218.13904761904763	99.0%	0.012	18.47821242851949
chr17	72715001	72750000	chr17	72715001	73250000	535000	35000	180.01869158878503	98.0%	0.015	18.42664372724456
chr13	37585001	37620000	chr13	37065001	37620000	555000	35000	78.6859716859717	99.0%	0.042	18.39238627636128
chr13	93220001	93265000	chr13	93220001	94355000	1135000	45000	51.60352422907489	97.0%	0.014	18.345564100328318
chrX	103520001	103555000	chrX	103520001	103830000	310000	35000	113.53456221198157	99.0%	0.042	18.285283157805527
chr1	180500001	180545000	chr1	180500001	181175000	675000	45000	125.08065843621398	98.0%	0.011	18.245021069593292
chr12	115735001	115775000	chr12	114725001	115775000	1050000	40000	74.75535714285714	98.0%	0.014499999999999999	18.234390908589543
