chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
5	124575001	124620000	5	124575001	124875000	300000	45000	7.795866677789466	97.0%	0.0025	9.983124191692413
4	130525001	130575000	4	130130001	130575000	445000	50000	4.709507820145149	95.0%	0.002	9.773033403607261
2	27265001	27305000	2	27265001	27565000	300000	40000	7.704028344268252	99.0%	0.004	9.70201409562621
15	58940001	58980000	15	58940001	59375000	435000	40000	5.9878959493342245	99.0%	0.017	9.672998376231241
12	99075001	99130000	12	99075001	99905000	830000	55000	3.1454963813865104	98.0%	0.02	9.641220702527942
8	57770001	57830000	8	57425001	57830000	405000	60000	5.03437701316807	96.0%	0.019	9.565248609807771
15	66665001	66700000	15	66665001	67000000	335000	35000	7.2706186712615635	98.0%	0.004	9.46719913422193
2	173520001	173580000	2	173095001	173580000	485000	60000	5.492625624256731	96.0%	0.026	9.455203996881012
15	36690001	36720000	15	36495001	36720000	225000	30000	8.921424226054405	99.0%	0.016	9.375619405034536
7	73615001	73655000	7	73415001	73655000	240000	40000	7.043841502101903	98.0%	0.0055	9.359856222177086
9	123770001	123855000	9	123505001	123855000	350000	85000	7.367974300697496	95.0%	0.005	9.19131180765719
8	25255001	25295000	8	25255001	25750000	495000	40000	4.653036805883661	96.0%	0.01	9.080016868975965
10	122535001	122570000	10	122535001	123140000	605000	35000	4.1231620026513145	99.0%	0.013	9.0573642516045
1	38995001	39030000	1	38995001	39315000	320000	35000	6.926936471680514	99.0%	0.002	9.03656680910602
1	51595001	51650000	1	50880001	51650000	770000	55000	2.9486076965626733	96.0%	0.004	8.772127388762705
10	93040001	93085000	10	93040001	93595000	555000	45000	4.809440353654021	98.0%	0.005	8.7362880862804
10	60295001	60335000	10	60295001	60780000	485000	40000	5.494057387116365	97.0%	0.003	8.580635468831307
8	105565001	105610000	8	105565001	105970000	405000	45000	6.483505594264546	99.0%	0.009	8.52168672941636
19	53390001	53430000	19	53390001	53640000	250000	40000	9.794088543558592	99.0%	0.008	8.464062065078037
6	135350001	135420000	6	135015001	135420000	405000	70000	5.35756131470018	95.0%	0.009	8.452322920553728
14	118595001	118640000	14	118595001	119025000	430000	45000	4.793960322581471	97.0%	0.0055	8.392158268829945
2	11320001	11350000	2	11320001	11720000	400000	30000	5.32820093916551	99.0%	0.003	8.37918568691348
9	32910001	32955000	9	32575001	32955000	380000	45000	6.809510899412417	98.0%	0.0095	8.339996062480688
15	59385001	59420000	15	59385001	59865000	480000	35000	4.677142775323356	99.0%	0.0155	8.320992192137442
9	114395001	114430000	9	114395001	114630000	235000	35000	9.318604371999063	98.0%	0.004	8.318202497860561
1	156045001	156105000	1	156045001	157085000	1040000	60000	2.6597609138775016	95.0%	0.003	8.24509029548619
1	167205001	167240000	1	167205001	167420000	215000	35000	8.415544919986441	97.0%	0.005	8.217091592272071
7	102390001	102450000	7	101990001	102450000	460000	60000	4.8958709536376235	96.0%	0.031	8.170015005412205
14	51885001	51930000	14	51885001	52210000	325000	45000	5.910151335239352	98.0%	0.005	8.163237944423736
9	20885001	20950000	9	20885001	21150000	265000	65000	9.749974565778826	97.0%	0.008	8.041975318859649
17	80165001	80210000	17	79830001	80210000	380000	45000	5.97148377582874	98.0%	0.0125	7.819253446980047
X	103470001	103500000	X	103470001	104000000	530000	30000	1.6728074765072753	97.0%	0.08449999999999999	7.814034535880285
7	68300001	68385000	7	67640001	68385000	745000	85000	3.687046346014854	95.0%	0.008	7.5970019055912195
17	30990001	31035000	17	30990001	31315000	325000	45000	6.777279032540501	97.0%	0.007	7.456159753546251
2	166765001	166805000	2	166575001	166805000	230000	40000	9.698941387453917	98.0%	0.0765	7.381486767641002
6	52235001	52315000	6	52235001	53010000	775000	80000	2.7555538439385194	96.0%	0.014	7.266092959531654
18	80715001	80750000	18	80460001	80750000	290000	35000	7.055956498599928	98.0%	0.0165	7.16368915369457
2	27210001	27260000	2	26915001	27260000	345000	50000	7.512246153782032	99.0%	0.011	7.042314779219572
5	136650001	136725000	5	136285001	136725000	440000	75000	6.713280917188703	97.0%	0.0235	6.983875084733276
1	36515001	36565000	1	36515001	36765000	250000	50000	8.103837942099444	99.0%	0.008	6.916997128494547
8	94315001	94350000	8	94315001	94580000	265000	35000	8.682969029032325	97.0%	0.005	6.864973704650672
14	79105001	79145000	14	79105001	79495000	390000	40000	4.656632726512887	97.0%	0.0075	6.860441282014222
8	107095001	107125000	8	107095001	107330000	235000	30000	8.61338899971906	99.0%	0.013	6.8594789872558835
15	8575001	8630000	15	8265001	8630000	365000	55000	5.741043624134135	99.0%	0.015	6.6869439577710805
19	33215001	33250000	19	32705001	33250000	545000	35000	4.830891732008754	99.0%	0.092	6.647215017155356
1	182125001	182175000	1	182125001	182555000	430000	50000	4.345021615088139	98.0%	0.005	6.629623436975635
1	127185001	127215000	1	127185001	127490000	305000	30000	6.628590692950577	99.0%	0.008	6.626268622851245
9	45375001	45430000	9	44830001	45430000	600000	55000	4.6519320481809	96.0%	0.014499999999999999	6.596014181642545
8	15020001	15065000	8	14870001	15065000	195000	45000	9.672485812628684	98.0%	0.022	6.587801331526024
1	152500001	152555000	1	152500001	152855000	355000	55000	5.307068798426722	97.0%	0.006	6.575513206019383
14	44945001	45005000	14	44945001	45410000	465000	60000	3.620927639758159	95.0%	0.009	6.52162671451153
2	103545001	103580000	2	103545001	103905000	360000	35000	6.596181129104343	95.0%	0.0035	6.50402557674585
6	50295001	50365000	6	50295001	50545000	250000	70000	7.942890142691922	98.0%	0.011	6.407107237703299
5	124875001	124930000	5	124875001	125330000	455000	55000	5.09365635364609	97.0%	0.012	6.358257248014603
11	20440001	20475000	11	20440001	20820000	380000	35000	6.582774213887183	98.0%	0.005	6.350752275013007
8	69900001	69940000	8	69900001	70225000	325000	40000	6.671626574855853	97.0%	0.006	6.31566065574429
5	107595001	107635000	5	107595001	107905000	310000	40000	7.120481730119171	98.0%	0.0095	6.2283971703618874
7	67770001	67820000	7	67770001	68365000	595000	50000	3.886048687846908	98.0%	0.012	6.202817432947937
13	13495001	13525000	13	13495001	13700000	205000	30000	8.613389726350814	99.0%	0.006	6.197800590229408
6	114715001	114745000	6	114715001	115055000	340000	30000	5.677389843075837	98.0%	0.006	6.183888184389723
8	120785001	120820000	8	120605001	120820000	215000	35000	8.836169201926484	98.0%	0.044	6.083432929630014
16	25040001	25090000	16	24030001	25090000	1060000	50000	2.4110516569502085	97.0%	0.0515	6.079800954265369
12	70485001	70530000	12	70485001	70920000	435000	45000	5.023046914223512	96.0%	0.007	6.0660429193626895
3	135695001	135760000	3	135245001	135760000	515000	65000	4.029376352512926	96.0%	0.066	6.042332192607486
12	76980001	77060000	12	76980001	77690000	710000	80000	3.483728011186103	95.0%	0.0115	5.95016896232635
6	37575001	37610000	6	37575001	38075000	500000	35000	4.566474789500137	99.0%	0.016	5.90757539107877
4	95000001	95070000	4	95000001	95930000	930000	70000	2.8340733472981654	95.0%	0.055	5.905371054740491
12	85285001	85320000	12	85040001	85320000	280000	35000	7.074257245752068	99.0%	0.048	5.901486716490344
1	176870001	176890000	1	176870001	177720000	850000	20000	2.880934058796718	99.0%	0.006	5.9002473684083
6	127120001	127175000	6	127120001	127500000	380000	55000	5.105265016865845	97.0%	0.0075	5.890853715561483
7	82250001	82295000	7	81810001	82295000	485000	45000	4.3202292541091785	95.0%	0.011	5.821428408976869
4	155085001	155125000	4	155085001	155460000	375000	40000	6.457354486878952	95.0%	0.021	5.7980504387693275
7	63740001	63785000	7	63740001	64370000	630000	45000	3.3118878747431695	99.0%	0.0165	5.770556905821764
7	142300001	142350000	7	142300001	142580000	280000	50000	7.1694966162790355	99.0%	0.011	5.72172635090056
3	100970001	101005000	3	100970001	101415000	445000	35000	5.467919869082062	98.0%	0.008	5.694297782654533
6	145330001	145370000	6	145075001	145370000	295000	40000	6.597747710380762	97.0%	0.037	5.682608058307712
7	4530001	4575000	7	4530001	4970000	440000	45000	5.224319594277527	98.0%	0.016	5.678517297033256
5	64370001	64405000	5	64370001	64880000	510000	35000	5.149575089322783	98.0%	0.020999999999999998	5.554254827715441
7	132220001	132245000	7	132220001	132560000	340000	25000	5.640386839364472	99.0%	0.0225	5.5250361915580255
2	166570001	166610000	2	166570001	166890000	320000	40000	8.053159681842965	98.0%	0.015	5.478739655785465
3	130055001	130095000	3	129825001	130095000	270000	40000	5.8059508847923516	99.0%	0.053000000000000005	5.445751208697952
7	139455001	139490000	7	139190001	139490000	300000	35000	5.9658774940299475	99.0%	0.0545	5.420813545493067
18	80475001	80505000	18	80475001	80860000	385000	30000	4.894846410958807	97.0%	0.033	5.408612112665418
1	57410001	57450000	1	57410001	58150000	740000	40000	2.9673438132006624	97.0%	0.0365	5.187282057949544
9	41985001	42020000	9	41985001	42295000	310000	35000	6.3216798583742735	99.0%	0.009	5.176847173611328
12	86065001	86100000	12	85820001	86100000	280000	35000	6.045015657129059	98.0%	0.076	5.139444787503699
6	71790001	71830000	6	71410001	71830000	420000	40000	5.516144999561465	96.0%	0.0375	5.082886702079968
2	35860001	35940000	2	35545001	35940000	395000	80000	5.908330505649706	98.0%	0.011	5.0519722553254365
1	43280001	43320000	1	43280001	43650000	370000	40000	5.613670175151955	99.0%	0.014	5.04627543909357
2	131070001	131110000	2	131070001	131555000	485000	40000	4.567383852783582	95.0%	0.008	5.0433459488088
15	53330001	53370000	15	53095001	53370000	275000	40000	6.635850994709888	97.0%	0.061	5.026860053430827
2	58030001	58065000	2	58030001	58470000	440000	35000	4.623376018278249	95.0%	0.005	4.992166106409057
12	69730001	69770000	12	69730001	70075000	345000	40000	5.592802819640067	98.0%	0.023	4.862304350767494
14	60785001	60820000	14	60785001	61230000	445000	35000	3.341015764850559	97.0%	0.016	4.861205441081866
14	60500001	60545000	14	60500001	60790000	290000	45000	4.995315589289577	98.0%	0.0195	4.850338975275045
9	45130001	45160000	9	44795001	45160000	365000	30000	6.843792873614496	97.0%	0.036	4.826839624502152
12	84140001	84190000	12	84140001	84365000	225000	50000	8.503890825113942	97.0%	0.016	4.799940228838707
11	117850001	117890000	11	117850001	118320000	470000	40000	6.155120749804101	95.0%	0.007	4.784793668875778
1	165755001	165795000	1	165755001	166155000	400000	40000	5.289859629519729	98.0%	0.0135	4.764364827748991
2	167885001	167920000	2	167505001	167920000	415000	35000	6.373731153044182	99.0%	0.009	4.751271932981008
17	29855001	29900000	17	29525001	29900000	375000	45000	6.122809561437882	96.0%	0.027	4.73481244746357
1	133365001	133405000	1	133365001	133695000	330000	40000	6.397194037114105	98.0%	0.037500000000000006	4.716247011688695
9	62540001	62570000	9	62275001	62570000	295000	30000	6.516905814658245	99.0%	0.064	4.70079955092556
11	5440001	5490000	11	5100001	5490000	390000	50000	7.864304145449401	99.0%	0.016	4.699776064190037
3	101795001	101840000	3	101245001	101840000	595000	45000	3.782110503759869	96.0%	0.044	4.668745586286944
17	52445001	52480000	17	51730001	52480000	750000	35000	3.1202181402514593	96.0%	0.0235	4.647500396531387
12	33010001	33050000	12	33010001	33435000	425000	40000	5.005306724398289	95.0%	0.011	4.646200474315717
3	59700001	59760000	3	59105001	59760000	655000	60000	2.7897868323098756	96.0%	0.022	4.608369190175672
15	67065001	67120000	15	66610001	67120000	510000	55000	4.616199280019672	97.0%	0.0125	4.605753606092277
1	171800001	171845000	1	171800001	172120000	320000	45000	6.10389896890288	97.0%	0.014	4.564221066494395
5	134170001	134220000	5	134170001	134490000	320000	50000	7.4280123571835714	98.0%	0.027	4.56405530084604
7	80125001	80165000	7	80125001	80320000	195000	40000	10.121300321527144	99.0%	0.074	4.513713532212016
11	44975001	45025000	11	44515001	45025000	510000	50000	4.385136860115795	98.0%	0.027	4.507209927736254
6	119475001	119535000	6	119475001	120135000	660000	60000	4.340721481919718	97.0%	0.028999999999999998	4.486109688422426
15	82790001	82830000	15	82790001	83150000	360000	40000	5.403387208347405	98.0%	0.07350000000000001	4.47515091237079
12	85490001	85530000	12	85490001	85785000	295000	40000	6.824666656166628	95.0%	0.03	4.467906335533185
8	105690001	105745000	8	105690001	106080000	390000	55000	6.879803396243438	97.0%	0.006	4.458784218516536
16	4295001	4335000	16	4295001	4625000	330000	40000	5.427867162750657	98.0%	0.009999999999999998	4.4570398586372315
9	44445001	44485000	9	44445001	44760000	315000	40000	9.256130552350283	98.0%	0.01	4.447118123069478
4	118990001	119025000	4	118990001	119215000	225000	35000	7.027797421269935	98.0%	0.004	4.37328592249275
6	146390001	146430000	6	146390001	146685000	295000	40000	7.4057281076835695	98.0%	0.042	4.363744830146923
10	61190001	61220000	10	61190001	61415000	225000	30000	8.60905593341677	97.0%	0.021	4.350617038632697
8	72245001	72280000	8	72245001	72585000	340000	35000	6.115478130555261	98.0%	0.0225	4.334950022593625
3	52245001	52275000	3	52245001	53010000	765000	30000	3.18253747930461	99.0%	0.078	4.325472373581265
1	64430001	64465000	1	63720001	64465000	745000	35000	3.0909122925913017	98.0%	0.017	4.322079819077373
6	30340001	30390000	6	30065001	30390000	325000	50000	6.320939020731819	98.0%	0.05	4.319444495918423
16	10860001	10910000	16	10860001	11425000	565000	50000	3.9768139566713905	95.0%	0.015	4.312670681611165
13	62900001	62940000	13	62900001	63380000	480000	40000	4.476281123657109	98.0%	0.0125	4.304797018629919
3	129290001	129330000	3	129290001	129710000	420000	40000	3.8242558078290863	96.0%	0.035	4.299538598307606
5	105845001	105885000	5	105405001	105885000	480000	40000	4.171695923682344	99.0%	0.029	4.269471905062035
4	102475001	102510000	4	102475001	102725000	250000	35000	6.991418504071339	97.0%	0.0135	4.26694617745444
10	40510001	40550000	10	40035001	40550000	515000	40000	4.453854520038468	97.0%	0.034	4.2654061621926145
8	122815001	122890000	8	122305001	122890000	585000	75000	4.821183949204472	96.0%	0.028	4.250861921340096
13	30545001	30585000	13	30545001	30995000	450000	40000	4.337012828671442	96.0%	0.0885	4.2294461407304
16	29715001	29750000	16	29715001	30255000	540000	35000	3.8695541172582977	99.0%	0.0495	4.223794317251418
8	36325001	36380000	8	35860001	36380000	520000	55000	3.6584155296955845	95.0%	0.028	4.157426176642141
11	89285001	89320000	11	88965001	89320000	355000	35000	5.142092607227373	99.0%	0.042	4.151057244473602
17	84370001	84405000	17	83875001	84405000	530000	35000	4.740094260208271	98.0%	0.036500000000000005	4.137253372343493
7	97405001	97445000	7	97405001	98030000	625000	40000	3.771272194550345	97.0%	0.022	4.074342328639289
17	26620001	26660000	17	26275001	26660000	385000	40000	5.836207415019344	96.0%	0.047	4.066834459009127
16	30480001	30545000	16	30255001	30545000	290000	65000	6.128977348105669	96.0%	0.026000000000000002	4.032093779920748
6	51190001	51225000	6	51190001	51895000	705000	35000	3.0383560385217074	96.0%	0.017	4.023213498390604
11	117345001	117390000	11	117085001	117390000	305000	45000	8.68711164804537	99.0%	0.023	3.97385195173396
10	111915001	111985000	10	111070001	111985000	915000	70000	2.204154943655136	96.0%	0.093	3.9658799514270764
8	125840001	125890000	8	125050001	125890000	840000	50000	2.8679617587894386	95.0%	0.037	3.960748670807648
3	146160001	146200000	3	145925001	146200000	275000	40000	6.637416560601643	98.0%	0.084	3.9552111383304585
10	4300001	4355000	10	3985001	4355000	370000	55000	6.039751909208528	95.0%	0.0865	3.940536206741024
2	160865001	160910000	2	160585001	160910000	325000	45000	5.6305589237730045	95.0%	0.02	3.920422865979615
6	86645001	86705000	6	86415001	86705000	290000	60000	7.114305337867247	95.0%	0.035500000000000004	3.9110195891315986
17	29490001	29535000	17	29270001	29535000	265000	45000	6.783341557300295	98.0%	0.049	3.870386021161074
13	109885001	109925000	13	109770001	109925000	155000	40000	10.442652861043458	99.0%	0.088	3.866124668096666
17	56540001	56570000	17	56335001	56570000	235000	30000	7.805224357083684	99.0%	0.055	3.821967514166058
5	111385001	111455000	5	111385001	112040000	655000	70000	3.3952781009944615	96.0%	0.016	3.8177853465012617
1	37230001	37270000	1	36700001	37270000	570000	40000	4.321365008391951	95.0%	0.08349999999999999	3.8060505623948577
7	75115001	75155000	7	75115001	75760000	645000	40000	2.6551443994129174	95.0%	0.014	3.8041653848790324
15	28155001	28200000	15	27855001	28200000	345000	45000	4.9330387679950425	98.0%	0.07	3.8007291907215173
4	149770001	149855000	4	149770001	150105000	335000	85000	7.239521152846415	95.0%	0.003	3.7979716604658496
6	143160001	143215000	6	142995001	143215000	220000	55000	8.08862412331353	98.0%	0.057999999999999996	3.769617010397142
19	7030001	7095000	19	7030001	7435000	405000	65000	5.975738975781871	96.0%	0.017	3.7512356444491015
17	5420001	5455000	17	5420001	5800000	380000	35000	5.4689916305250605	98.0%	0.023	3.7372381320340757
1	177670001	177720000	1	176885001	177720000	835000	50000	2.8485800185065755	96.0%	0.059	3.6999482540554007
12	35820001	35855000	12	35185001	35855000	670000	35000	2.562433979600685	95.0%	0.05	3.646843728274953
2	160565001	160600000	2	160135001	160600000	465000	35000	4.254714480425828	97.0%	0.039	3.6303539794286865
9	57990001	58025000	9	57770001	58025000	255000	35000	7.892723847423895	99.0%	0.085	3.6134975800572975
3	38790001	38870000	3	38210001	38870000	660000	80000	2.52437614408363	99.0%	0.08349999999999999	3.6009623875688983
12	82070001	82125000	12	82070001	82480000	410000	55000	5.613523353582793	95.0%	0.091	3.592439596610365
12	99820001	99870000	12	99090001	99870000	780000	50000	3.1009224469921373	95.0%	0.07250000000000001	3.5920642696475014
8	124340001	124380000	8	123770001	124380000	610000	40000	4.950844588285896	95.0%	0.0405	3.586220451171946
1	90635001	90670000	1	90635001	90960000	325000	35000	5.17164550895427	98.0%	0.011	3.5630586585489867
5	31550001	31610000	5	31550001	32210000	660000	60000	3.576271513005358	98.0%	0.07	3.540257151579482
13	108310001	108350000	13	108135001	108350000	215000	40000	7.111423558982197	97.0%	0.03	3.5156933902999334
11	69855001	69895000	11	69670001	69895000	225000	40000	11.115316479975618	99.0%	0.092	3.505120720341237
6	86905001	86940000	6	86735001	86940000	205000	35000	9.472370990565306	99.0%	0.046	3.4946300507934502
6	134635001	134675000	6	134635001	135005000	370000	40000	5.160671679177668	97.0%	0.009	3.486029409267055
10	42015001	42055000	10	42015001	42300000	285000	40000	6.97943150278554	97.0%	0.041	3.4835209293415765
14	27170001	27195000	14	27170001	27565000	395000	25000	5.247393762205184	96.0%	0.047	3.4813160084446766
3	135275001	135310000	3	135275001	135740000	465000	35000	4.336930686057938	97.0%	0.043	3.4557687454981347
5	36695001	36765000	5	36430001	36765000	335000	70000	6.3937815525796315	95.0%	0.007	3.4368939705083634
6	91720001	91765000	6	91450001	91765000	315000	45000	6.028092762355438	97.0%	0.067	3.393976817946049
12	85320001	85390000	12	85320001	85605000	285000	70000	6.611426803357218	96.0%	0.018	3.3911338616990077
4	139840001	139890000	4	139645001	139890000	245000	50000	5.592115286532469	97.0%	0.039	3.38932843994536
1	106695001	106730000	1	106465001	106730000	265000	35000	7.148652598565301	97.0%	0.06	3.3854406967765223
7	110280001	110310000	7	110280001	110685000	405000	30000	4.368169273985086	98.0%	0.02	3.379971194124076
6	103295001	103330000	6	103295001	103715000	420000	35000	4.284720547071442	95.0%	0.02	3.375570540246342
13	107085001	107125000	13	106810001	107125000	315000	40000	5.642985073438355	98.0%	0.085	3.372874819488103
5	134485001	134525000	5	134485001	134705000	220000	40000	7.503346893241442	97.0%	0.006500000000000001	3.3547953675798
14	25555001	25595000	14	24880001	25595000	715000	40000	3.4287736549395924	97.0%	0.073	3.3364569553104944
5	35850001	35890000	5	35850001	36065000	215000	40000	8.157822958549467	97.0%	0.012	3.297089827393793
6	136415001	136460000	6	136415001	136625000	210000	45000	8.118234533292107	98.0%	0.0305	3.2908225458644695
9	58010001	58065000	9	58010001	58300000	290000	55000	6.680816955510446	97.0%	0.013000000000000001	3.288107171378018
9	110930001	110970000	9	110720001	110970000	250000	40000	8.450228723543917	99.0%	0.0235	3.2853195717477455
6	119210001	119240000	6	119210001	119405000	195000	30000	8.132080249292292	99.0%	0.01	3.2734246657562465
9	118585001	118625000	9	118585001	118910000	325000	40000	6.6741084195236535	99.0%	0.048	3.2666502080736395
4	117495001	117550000	4	117265001	117550000	285000	55000	6.459602061454216	98.0%	0.055	3.25318722819057
7	80370001	80405000	7	80370001	80870000	500000	35000	5.3871981217735465	95.0%	0.014	3.2409843250725396
1	184170001	184250000	1	183835001	184250000	415000	80000	4.849813337660481	97.0%	0.082	3.202718500289712
12	79600001	79635000	12	79600001	80145000	545000	35000	3.7855859031701256	99.0%	0.056	3.1942369082469546
19	9895001	9935000	19	9895001	10100000	205000	40000	8.898894322395387	97.0%	0.006	3.189531548307555
4	130770001	130805000	4	130770001	130965000	195000	35000	7.051599253823989	98.0%	0.006	3.1851391265189157
15	77735001	77795000	15	77735001	77960000	225000	60000	9.809125644186247	98.0%	0.007	3.1808363672983457
2	83995001	84080000	2	83995001	84530000	535000	85000	3.310641566753636	95.0%	0.044	3.1662377513130093
2	172820001	172865000	2	172820001	173190000	370000	45000	6.3339977283617115	96.0%	0.021	3.1471024388870155
7	118970001	119040000	7	118560001	119040000	480000	70000	3.793472931000064	95.0%	0.039	3.1457350026906314
7	128185001	128245000	7	127760001	128245000	485000	60000	5.091352547772561	97.0%	0.05	3.143089237454362
8	34165001	34230000	8	34165001	35195000	1030000	65000	3.1827475665437217	95.0%	0.026	3.1406718592919316
5	143020001	143075000	5	142705001	143075000	370000	55000	4.951949961430293	96.0%	0.028	3.1316193861476815
10	19670001	19720000	10	18905001	19720000	815000	50000	3.4631243818406268	98.0%	0.061	3.120932926913679
2	131930001	131965000	2	131810001	131965000	155000	35000	10.132075137196294	99.0%	0.068	3.112816630256981
2	22845001	22880000	2	22620001	22880000	260000	35000	6.965912551300903	99.0%	0.013	3.1039099238954715
11	5270001	5320000	11	5270001	5725000	455000	50000	6.62267813565804	97.0%	0.006	3.099647633570702
1	183505001	183540000	1	183505001	184490000	985000	35000	1.9625736680597083	96.0%	0.014	3.0726347263843135
4	47220001	47255000	4	47220001	47515000	295000	35000	6.603793635152114	96.0%	0.02	3.0710671122606086
1	156235001	156315000	1	156235001	156570000	335000	80000	6.075558335581962	97.0%	0.01	3.060750913096395
1	37260001	37315000	1	37260001	37615000	355000	55000	5.469373900250847	96.0%	0.015	3.0516956114080456
4	19675001	19735000	4	19675001	19965000	290000	60000	5.555690807483232	95.0%	0.0125	3.0503931401226456
17	49955001	49985000	17	49955001	50360000	405000	30000	4.94976133504199	98.0%	0.011	3.033970742257102
X	166645001	166700000	X	166645001	167155000	510000	55000	1.518679492304222	95.0%	0.099	3.0115848468624558
4	88670001	88755000	4	88670001	88880000	210000	85000	7.0630404865105465	97.0%	0.002	3.008835398447585
15	84590001	84645000	15	84210001	84645000	435000	55000	5.021860635948679	96.0%	0.037	2.986789034991635
8	34050001	34110000	8	33765001	34110000	345000	60000	5.036818364734603	97.0%	0.003	2.978645626727117
9	72400001	72435000	9	71825001	72435000	610000	35000	5.193248043000737	99.0%	0.035500000000000004	2.9760045282171643
9	110065001	110120000	9	109875001	110120000	245000	55000	8.497075217945248	97.0%	0.033	2.9582857286067417
1	143790001	143845000	1	143790001	144205000	415000	55000	4.004602045433118	97.0%	0.015	2.9552731610301755
2	38360001	38395000	2	37820001	38395000	575000	35000	4.119506149330006	97.0%	0.066	2.9500603173999065
17	13460001	13500000	17	13460001	13920000	460000	40000	3.1996229635317652	97.0%	0.0095	2.9376327489601093
10	34305001	34345000	10	33945001	34345000	400000	40000	4.634984820799273	95.0%	0.094	2.9373575332290938
14	121255001	121315000	14	121255001	121580000	325000	60000	6.163109050493312	95.0%	0.027	2.928784241395071
12	102320001	102405000	12	101940001	102405000	465000	85000	4.178697562273146	95.0%	0.036	2.9254632096845787
11	102390001	102450000	11	102205001	102450000	245000	60000	8.335365578493576	97.0%	0.009	2.9172336518183073
18	10520001	10545000	18	10520001	10895000	375000	25000	4.929228932458061	98.0%	0.018	2.888383442129758
4	120575001	120610000	4	120575001	120795000	220000	35000	6.661075274321063	98.0%	0.027000000000000003	2.8699198344336283
6	121170001	121205000	6	121170001	121375000	205000	35000	7.500856832553178	98.0%	0.01	2.868170812714792
2	91275001	91305000	2	91275001	91505000	230000	30000	7.324853074174743	99.0%	0.0775	2.861716021425509
11	49065001	49130000	11	48775001	49130000	355000	65000	5.323353310044251	95.0%	0.002	2.839050234638335
17	83260001	83290000	17	83260001	83855000	595000	30000	4.067962165145672	97.0%	0.029	2.827992622920821
19	24940001	24975000	19	24940001	25195000	255000	35000	5.687559831048205	98.0%	0.044	2.8272403557388457
15	96515001	96555000	15	96515001	96790000	275000	40000	6.484483848102875	96.0%	0.052	2.8057396065773625
5	106775001	106815000	5	106350001	106815000	465000	40000	3.7761350563704306	96.0%	0.079	2.7667744592400005
17	8925001	8960000	17	8600001	8960000	360000	35000	5.379331411678074	96.0%	0.043	2.757202549775777
4	59320001	59355000	4	58990001	59355000	365000	35000	6.151929604829134	97.0%	0.088	2.7473260726519095
10	26865001	26915000	10	26135001	26915000	780000	50000	2.542573505860778	95.0%	0.039	2.7432249395810393
13	52605001	52650000	13	52225001	52650000	425000	45000	4.772643691982479	96.0%	0.079	2.7404177739624536
1	75120001	75190000	1	75120001	75410000	290000	70000	6.1618268907856555	96.0%	0.0205	2.734967582241465
7	97950001	98000000	7	97505001	98000000	495000	50000	3.564887243384002	97.0%	0.078	2.72793304094327
7	98420001	98495000	7	98420001	98825000	405000	75000	5.7433223209674	96.0%	0.023	2.7271505284124506
11	90600001	90640000	11	90195001	90640000	445000	40000	4.27213081226219	96.0%	0.026	2.7233631585798475
